Date,Team,Division,Score,Opponent,Travel_km,Game_Status,Team_Status,Score_Type,Temp,Windspeed,Humidity,Visibility,Precipitation,Cast,Date_day,Total_Score
2019-05-19 14:00:00,Leeds Bobcats,NFC 2 West,14,35,99,@ Away,L,Score @ Away,53.5,10.7,82.3,18.6,0.01,rain,2019-05-19,49
2019-04-28 15:00:00,Leeds Bobcats,NFC 2 West,42,12,108,@ Away,W,Score @ Away,45.4,21.5,85.4,15.7,0.2,rain,2019-04-28,54
2019-04-08 14:00:00,Hastings Conquerors,SFC 2 North,0,60,0,@ Home,L,Score @ Home,51.3,5.6,87.7,2.5,0.0,partly-cloudy-day,2019-04-08,60
2019-07-28 14:00:00,Hastings Conquerors,SFC 2 North,6,54,0,@ Home,L,Score @ Home,63.5,11.6,80.6,17.8,0.0,partly-cloudy-day,2019-07-28,60
2019-07-21 14:00:00,Hastings Conquerors,SFC 2 North,0,52,215,@ Away,L,Score @ Away,62.6,14.9,78.3,30.6,0.0,partly-cloudy-day,2019-07-21,52
2019-06-30 14:00:00,Hastings Conquerors,SFC 2 North,0,69,0,@ Home,L,Score @ Home,64.7,12.5,77.7,14.4,0.0,partly-cloudy-day,2019-06-30,69
2019-06-16 14:00:00,Hastings Conquerors,SFC 2 North,0,39,0,@ Home,L,Score @ Home,57.9,14.2,86.3,14.4,0.09,rain,2019-06-16,39
2019-08-06 19:00:00,Hastings Conquerors,SFC 2 North,0,9,252,@ Away,L,Score @ Away,63.9,20.2,83.7,11.9,0.03,rain,2019-08-06,9
2019-05-19 14:00:00,Hastings Conquerors,SFC 2 North,0,64,234,@ Away,L,Score @ Away,54.4,8.3,80.6,11.4,0.03,rain,2019-05-19,64
2019-12-05 14:00:00,Hastings Conquerors,SFC 2 North,0,82,114,@ Away,L,Score @ Away,38.5,16.6,89.3,7.6,0.01,rain,2019-12-05,82
2019-04-08 14:00:00,Jurassic Coast Raptors,SFC 2 North,14,36,0,@ Home,L,Score @ Home,47.2,8.7,89.6,5.7,0.0,partly-cloudy-day,2019-04-08,50
2019-07-28 14:00:00,Jurassic Coast Raptors,SFC 2 North,54,6,252,@ Away,W,Score @ Away,63.5,11.6,80.6,17.8,0.0,partly-cloudy-day,2019-07-28,60
2019-07-21 14:00:00,Jurassic Coast Raptors,SFC 2 North,16,68,0,@ Home,L,Score @ Home,62.7,14.4,83.3,19.1,0.0,partly-cloudy-day,2019-07-21,84
2019-06-30 12:00:00,Jurassic Coast Raptors,SFC 2 North,0,68,218,@ Away,L,Score @ Away,68.1,14.3,63.8,18.9,0.0,clear-day,2019-06-30,68
2019-06-15 19:00:00,Jurassic Coast Raptors,SFC 2 North,6,44,0,@ Home,L,Score @ Home,55.9,17.7,85.2,14.3,0.03,rain,2019-06-15,50
2019-08-06 19:00:00,Jurassic Coast Raptors,SFC 2 North,9,0,0,@ Home,W,Score @ Home,63.9,20.2,83.7,11.9,0.03,rain,2019-08-06,9
2019-02-06 15:00:00,Jurassic Coast Raptors,SFC 2 North,3,28,138,@ Away,L,Score @ Away,42.2,12.5,93.6,9.6,0.14,rain,2019-02-06,31
2019-04-14 14:00:00,Jurassic Coast Raptors,SFC 2 North,2,19,45,@ Away,L,Score @ Away,35.7,16.3,64.6,12.4,0.0,partly-cloudy-day,2019-04-14,21
2019-04-08 14:00:00,Swindon Storm,SFC 2 North,36,14,138,@ Away,W,Score @ Away,47.2,8.7,89.6,5.7,0.0,partly-cloudy-day,2019-04-08,50
2019-07-28 14:00:00,Swindon Storm,SFC 2 North,0,47,0,@ Home,L,Score @ Home,63.2,14.4,70.0,23.2,0.0,partly-cloudy-day,2019-07-28,47
2019-06-30 14:00:00,Swindon Storm,SFC 2 North,69,0,234,@ Away,W,Score @ Away,64.7,12.5,77.7,14.4,0.0,partly-cloudy-day,2019-06-30,69
2019-06-23 12:00:00,Swindon Storm,SFC 2 North,0,32,147,@ Away,L,Score @ Away,65.2,13.1,71.6,14.6,0.0,clear-day,2019-06-23,32
2019-09-06 14:00:00,Swindon Storm,SFC 2 North,7,17,0,@ Home,L,Score @ Home,55.0,16.4,80.5,10.5,0.02,rain,2019-09-06,24
2019-02-06 15:00:00,Swindon Storm,SFC 2 North,28,3,0,@ Home,W,Score @ Home,42.2,12.5,93.6,9.6,0.14,rain,2019-02-06,31
2019-05-26 14:00:00,Swindon Storm,SFC 2 North,0,51,152,@ Away,L,Score @ Away,57.5,17.0,87.4,16.2,0.0,partly-cloudy-day,2019-05-26,51
2019-05-19 14:00:00,Swindon Storm,SFC 2 North,64,0,0,@ Home,W,Score @ Home,54.4,8.3,80.6,11.4,0.03,rain,2019-05-19,64
2019-04-08 14:00:00,Bournemouth Bobcats,SFC 2 North,60,0,215,@ Away,W,Score @ Away,51.3,5.6,87.7,2.5,0.0,partly-cloudy-day,2019-04-08,60
2019-07-21 14:00:00,Bournemouth Bobcats,SFC 2 North,52,0,0,@ Home,W,Score @ Home,62.6,14.9,78.3,30.6,0.0,partly-cloudy-day,2019-07-21,52
2019-06-15 19:00:00,Bournemouth Bobcats,SFC 2 North,44,6,45,@ Away,W,Score @ Away,55.9,17.7,85.2,14.3,0.03,rain,2019-06-15,50
2019-09-06 14:00:00,Bournemouth Bobcats,SFC 2 North,17,7,152,@ Away,W,Score @ Away,55.0,16.4,80.5,10.5,0.02,rain,2019-09-06,24
2019-05-26 14:00:00,Bournemouth Bobcats,SFC 2 North,51,0,0,@ Home,W,Score @ Home,57.5,17.0,87.4,16.2,0.0,partly-cloudy-day,2019-05-26,51
2019-05-19 15:30:00,Bournemouth Bobcats,SFC 2 North,10,17,180,@ Away,L,Score @ Away,56.7,6.3,76.3,9.2,0.01,rain,2019-05-19,27
2019-04-28 14:00:00,Bournemouth Bobcats,SFC 2 North,33,39,0,@ Home,L,Score @ Home,47.4,16.9,71.5,14.8,0.0,partly-cloudy-day,2019-04-28,72
2019-04-14 14:00:00,Bournemouth Bobcats,SFC 2 North,19,2,0,@ Home,W,Score @ Home,35.7,16.3,64.6,12.4,0.0,partly-cloudy-day,2019-04-14,21
2019-07-28 14:00:00,London Blitz B,SFC 2 North,47,0,147,@ Away,W,Score @ Away,63.2,14.4,70.0,23.2,0.0,partly-cloudy-day,2019-07-28,47
2019-07-21 14:00:00,London Blitz B,SFC 2 North,68,16,218,@ Away,W,Score @ Away,62.7,14.4,83.3,19.1,0.0,partly-cloudy-day,2019-07-21,84
2019-06-30 12:00:00,London Blitz B,SFC 2 North,68,0,0,@ Home,W,Score @ Home,68.1,14.3,63.8,18.9,0.0,clear-day,2019-06-30,68
2019-06-23 12:00:00,London Blitz B,SFC 2 North,32,0,0,@ Home,W,Score @ Home,65.2,13.1,71.6,14.6,0.0,clear-day,2019-06-23,32
2019-06-16 14:00:00,London Blitz B,SFC 2 North,39,0,114,@ Away,W,Score @ Away,57.9,14.2,86.3,14.4,0.09,rain,2019-06-16,39
2019-05-19 15:30:00,London Blitz B,SFC 2 North,17,10,0,@ Home,W,Score @ Home,56.7,6.3,76.3,9.2,0.01,rain,2019-05-19,27
2019-12-05 14:00:00,London Blitz B,SFC 2 North,82,0,0,@ Home,W,Score @ Home,38.5,16.6,89.3,7.6,0.01,rain,2019-12-05,82
2019-04-28 14:00:00,London Blitz B,SFC 2 North,39,33,180,@ Away,W,Score @ Away,47.4,16.9,71.5,14.8,0.0,partly-cloudy-day,2019-04-28,72
2019-04-08 14:00:00,South Wales Warriors,SFC 2 West,51,0,0,@ Home,W,Score @ Home,48.1,13.3,87.6,3.1,0.0,partly-cloudy-day,2019-04-08,51
2019-07-07 14:00:00,South Wales Warriors,SFC 2 West,10,6,0,@ Home,W,Score @ Home,62.0,11.7,72.7,16.3,0.0,partly-cloudy-day,2019-07-07,16
2019-06-23 14:00:00,South Wales Warriors,SFC 2 West,48,14,227,@ Away,W,Score @ Away,58.2,14.8,82.4,10.4,0.05,rain,2019-06-23,62
2019-09-06 14:30:00,South Wales Warriors,SFC 2 West,26,7,140,@ Away,W,Score @ Away,54.9,15.4,86.3,13.2,0.04,rain,2019-09-06,33
2019-02-06 14:00:00,South Wales Warriors,SFC 2 West,29,6,0,@ Home,W,Score @ Home,41.7,12.7,91.6,6.1,0.39,rain,2019-02-06,35
2019-05-19 14:00:00,South Wales Warriors,SFC 2 West,46,21,78,@ Away,W,Score @ Away,54.1,8.2,80.7,16.6,0.02,rain,2019-05-19,67
2019-12-05 14:00:00,South Wales Warriors,SFC 2 West,55,0,0,@ Home,W,Score @ Home,41.6,19.0,93.3,8.3,0.01,rain,2019-12-05,55
2019-04-28 14:00:00,South Wales Warriors,SFC 2 West,33,0,326,@ Away,W,Score @ Away,46.7,17.1,91.6,6.0,0.11,rain,2019-04-28,33
2019-07-21 14:00:00,Torbay Trojans,SFC 2 West,52,20,0,@ Home,W,Score @ Home,61.1,22.3,86.2,11.9,0.0,partly-cloudy-day,2019-07-21,72
2019-07-07 14:00:00,Torbay Trojans,SFC 2 West,6,10,227,@ Away,L,Score @ Away,62.0,11.7,72.7,16.3,0.0,partly-cloudy-day,2019-07-07,16
2019-06-23 14:00:00,Torbay Trojans,SFC 2 West,14,48,0,@ Home,L,Score @ Home,58.2,14.8,82.4,10.4,0.05,rain,2019-06-23,62
2019-09-06 14:00:00,Torbay Trojans,SFC 2 West,49,0,0,@ Home,W,Score @ Home,53.5,27.2,93.4,10.6,0.06,rain,2019-09-06,49
2019-05-26 14:30:00,Torbay Trojans,SFC 2 West,12,0,94,@ Away,W,Score @ Away,55.7,12.9,89.7,12.9,0.02,rain,2019-05-26,12
2019-05-05 14:00:00,Torbay Trojans,SFC 2 West,20,18,119,@ Away,W,Score @ Away,43.1,11.3,67.0,11.2,0.0,clear-day,2019-05-05,38
2019-04-28 14:00:00,Torbay Trojans,SFC 2 West,46,0,257,@ Away,W,Score @ Away,47.8,12.2,73.0,15.7,0.0,partly-cloudy-day,2019-04-28,46
2019-04-14 14:00:00,Torbay Trojans,SFC 2 West,20,12,0,@ Home,W,Score @ Home,48.5,24.3,72.6,12.2,0.0,partly-cloudy-day,2019-04-14,32
2019-07-21 14:00:00,Worcestershire Black Knights,SFC 2 West,0,47,0,@ Home,L,Score @ Home,63.6,12.2,75.9,22.9,0.0,partly-cloudy-day,2019-07-21,47
2019-06-30 14:00:00,Worcestershire Black Knights,SFC 2 West,6,44,0,@ Home,L,Score @ Home,63.4,13.0,71.9,18.1,0.0,partly-cloudy-day,2019-06-30,50
2019-06-23 14:00:00,Worcestershire Black Knights,SFC 2 West,2,45,98,@ Away,L,Score @ Away,62.1,11.9,74.8,17.1,0.03,rain,2019-06-23,47
2019-09-06 14:00:00,Worcestershire Black Knights,SFC 2 West,0,49,257,@ Away,L,Score @ Away,53.5,27.2,93.4,10.6,0.06,rain,2019-09-06,49
2019-02-06 14:00:00,Worcestershire Black Knights,SFC 2 West,6,20,0,@ Home,L,Score @ Home,40.9,9.9,91.5,8.5,0.07,rain,2019-02-06,26
2019-12-05 14:00:00,Worcestershire Black Knights,SFC 2 West,0,55,155,@ Away,L,Score @ Away,41.6,19.0,93.3,8.3,0.01,rain,2019-12-05,55
2019-04-28 14:00:00,Worcestershire Black Knights,SFC 2 West,0,46,0,@ Home,L,Score @ Home,47.8,12.2,73.0,15.7,0.0,partly-cloudy-day,2019-04-28,46
2019-04-21 14:30:00,Worcestershire Black Knights,SFC 2 West,6,42,170,@ Away,L,Score @ Away,59.0,7.5,53.2,11.5,0.0,clear-day,2019-04-21,48
2019-07-21 14:00:00,Bristol Apache,SFC 2 West,47,0,98,@ Away,W,Score @ Away,63.6,12.2,75.9,22.9,0.0,partly-cloudy-day,2019-07-21,47
2019-07-07 14:00:00,Bristol Apache,SFC 2 West,10,19,0,@ Home,L,Score @ Home,62.6,7.3,70.9,22.4,0.03,rain,2019-07-07,29
2019-06-23 14:00:00,Bristol Apache,SFC 2 West,45,2,0,@ Home,W,Score @ Home,62.1,11.9,74.8,17.1,0.03,rain,2019-06-23,47
2019-06-16 14:00:00,Bristol Apache,SFC 2 West,28,0,0,@ Home,W,Score @ Home,56.4,15.1,83.3,17.4,0.06,rain,2019-06-16,28
2019-05-26 14:00:00,Bristol Apache,SFC 2 West,23,7,265,@ Away,W,Score @ Away,54.7,16.0,96.6,4.1,0.02,rain,2019-05-26,30
2019-05-19 14:00:00,Bristol Apache,SFC 2 West,21,46,0,@ Home,L,Score @ Home,54.1,8.2,80.7,16.6,0.02,rain,2019-05-19,67
2019-05-05 14:30:00,Bristol Apache,SFC 2 West,44,14,79,@ Away,W,Score @ Away,42.2,8.5,65.7,20.8,0.0,partly-cloudy-day,2019-05-05,58
2019-04-14 14:00:00,Bristol Apache,SFC 2 West,12,20,166,@ Away,L,Score @ Away,48.5,24.3,72.6,12.2,0.0,partly-cloudy-day,2019-04-14,32
2019-07-07 14:00:00,Somerset Wyverns,SFC 2 West,19,10,79,@ Away,W,Score @ Away,62.6,7.3,70.9,22.4,0.03,rain,2019-07-07,29
2019-06-30 14:00:00,Somerset Wyverns,SFC 2 West,44,6,170,@ Away,W,Score @ Away,63.4,13.0,71.9,18.1,0.0,partly-cloudy-day,2019-06-30,50
2019-09-06 14:30:00,Somerset Wyverns,SFC 2 West,7,26,0,@ Home,L,Score @ Home,54.9,15.4,86.3,13.2,0.04,rain,2019-09-06,33
2019-02-06 14:00:00,Somerset Wyverns,SFC 2 West,6,29,140,@ Away,L,Score @ Away,41.7,12.7,91.6,6.1,0.39,rain,2019-02-06,35
2019-05-26 14:30:00,Somerset Wyverns,SFC 2 West,0,12,0,@ Home,L,Score @ Home,55.7,12.9,89.7,12.9,0.02,rain,2019-05-26,12
2019-05-05 14:30:00,Somerset Wyverns,SFC 2 West,14,44,0,@ Home,L,Score @ Home,42.2,8.5,65.7,20.8,0.0,partly-cloudy-day,2019-05-05,58
2019-04-21 14:30:00,Somerset Wyverns,SFC 2 West,42,6,0,@ Home,W,Score @ Home,59.0,7.5,53.2,11.5,0.0,clear-day,2019-04-21,48
2019-04-14 14:00:00,Somerset Wyverns,SFC 2 West,12,8,193,@ Away,W,Score @ Away,33.9,35.2,71.7,6.7,0.51,rain,2019-04-14,20
2019-04-08 14:00:00,Cornish Sharks,SFC 2 West,0,51,326,@ Away,L,Score @ Away,48.1,13.3,87.6,3.1,0.0,partly-cloudy-day,2019-04-08,51
2019-07-21 14:00:00,Cornish Sharks,SFC 2 West,20,52,119,@ Away,L,Score @ Away,61.1,22.3,86.2,11.9,0.0,partly-cloudy-day,2019-07-21,72
2019-06-16 14:00:00,Cornish Sharks,SFC 2 West,0,28,265,@ Away,L,Score @ Away,56.4,15.1,83.3,17.4,0.06,rain,2019-06-16,28
2019-02-06 14:00:00,Cornish Sharks,SFC 2 West,20,6,356,@ Away,W,Score @ Away,40.9,9.9,91.5,8.5,0.07,rain,2019-02-06,26
2019-05-26 14:00:00,Cornish Sharks,SFC 2 West,7,23,0,@ Home,L,Score @ Home,54.7,16.0,96.6,4.1,0.02,rain,2019-05-26,30
2019-05-05 14:00:00,Cornish Sharks,SFC 2 West,18,20,0,@ Home,L,Score @ Home,43.1,11.3,67.0,11.2,0.0,clear-day,2019-05-05,38
2019-04-28 14:00:00,Cornish Sharks,SFC 2 West,0,33,0,@ Home,L,Score @ Home,46.7,17.1,91.6,6.0,0.11,rain,2019-04-28,33
2019-04-14 14:00:00,Cornish Sharks,SFC 2 West,8,12,0,@ Home,L,Score @ Home,33.9,35.2,71.7,6.7,0.51,rain,2019-04-14,20
2019-04-08 14:00:00,East Essex Sabres,SFC 2 South,7,31,0,@ Home,L,Score @ Home,46.7,9.8,88.6,1.9,0.03,rain,2019-04-08,38
2019-06-30 14:30:00,East Essex Sabres,SFC 2 South,7,21,94,@ Away,L,Score @ Away,66.5,16.5,68.1,14.3,0.0,partly-cloudy-day,2019-06-30,28
2019-06-16 14:00:00,East Essex Sabres,SFC 2 South,0,3,157,@ Away,L,Score @ Away,59.5,17.2,79.2,6.3,0.04,rain,2019-06-16,3
2019-05-26 14:00:00,East Essex Sabres,SFC 2 South,6,12,0,@ Home,L,Score @ Home,64.0,19.6,67.6,10.8,0.0,partly-cloudy-day,2019-05-26,18
2019-12-05 14:00:00,East Essex Sabres,SFC 2 South,0,21,0,@ Home,L,Score @ Home,34.5,22.0,93.8,5.9,0.01,rain,2019-12-05,21
2019-05-05 14:00:00,East Essex Sabres,SFC 2 South,20,7,67,@ Away,W,Score @ Away,42.2,11.2,67.7,15.4,0.01,rain,2019-05-05,27
2019-04-21 14:00:00,East Essex Sabres,SFC 2 South,14,14,0,@ Home,T,Score @ Home,52.0,10.0,67.2,5.9,0.0,clear-day,2019-04-21,28
2019-04-14 14:00:00,East Essex Sabres,SFC 2 South,0,12,26,@ Away,L,Score @ Away,35.8,13.2,67.5,14.7,0.0,partly-cloudy-day,2019-04-14,12
2019-04-08 14:00:00,Essex Spartans,SFC 2 South,27,14,0,@ Home,W,Score @ Home,48.0,6.3,88.9,2.0,0.02,rain,2019-04-08,41
2019-07-21 14:00:00,Essex Spartans,SFC 2 South,23,14,83,@ Away,W,Score @ Away,63.8,12.2,74.8,22.7,0.0,partly-cloudy-day,2019-07-21,37
2019-06-30 14:00:00,Essex Spartans,SFC 2 South,8,6,192,@ Away,W,Score @ Away,68.0,16.1,67.9,6.9,0.0,clear-day,2019-06-30,14
2019-06-23 14:00:00,Essex Spartans,SFC 2 South,27,8,0,@ Home,W,Score @ Home,63.8,12.6,75.9,12.8,0.0,partly-cloudy-day,2019-06-23,35
2019-05-26 14:00:00,Essex Spartans,SFC 2 South,33,6,45,@ Away,W,Score @ Away,61.3,13.6,77.5,20.1,0.0,partly-cloudy-day,2019-05-26,39
2019-12-05 14:00:00,Essex Spartans,SFC 2 South,21,0,26,@ Away,W,Score @ Away,34.5,22.0,93.8,5.9,0.01,rain,2019-12-05,21
2019-04-28 14:00:00,Essex Spartans,SFC 2 South,40,0,0,@ Home,W,Score @ Home,46.9,15.0,68.3,24.6,0.01,rain,2019-04-28,40
2019-04-14 14:00:00,Essex Spartans,SFC 2 South,12,0,0,@ Home,W,Score @ Home,35.8,13.2,67.5,14.7,0.0,partly-cloudy-day,2019-04-14,12
2019-04-08 14:00:00,Norwich Devils,SFC 2 South,53,19,0,@ Home,W,Score @ Home,48.3,11.4,87.6,2.7,0.0,clear-day,2019-04-08,72
2019-07-07 14:00:00,Norwich Devils,SFC 2 South,27,21,0,@ Home,W,Score @ Home,58.5,11.3,69.1,6.3,0.0,partly-cloudy-day,2019-07-07,48
2019-06-30 14:00:00,Norwich Devils,SFC 2 South,6,8,0,@ Home,L,Score @ Home,68.0,16.1,67.9,6.9,0.0,clear-day,2019-06-30,14
2019-06-16 14:00:00,Norwich Devils,SFC 2 South,3,0,0,@ Home,W,Score @ Home,59.5,17.2,79.2,6.3,0.04,rain,2019-06-16,3
2019-02-06 14:30:00,Norwich Devils,SFC 2 South,31,31,78,@ Away,T,Score @ Away,42.1,12.9,94.9,5.5,0.14,rain,2019-02-06,62
2019-05-26 14:00:00,Norwich Devils,SFC 2 South,12,6,157,@ Away,W,Score @ Away,64.0,19.6,67.6,10.8,0.0,partly-cloudy-day,2019-05-26,18
2019-05-05 14:00:00,Norwich Devils,SFC 2 South,18,11,268,@ Away,W,Score @ Away,40.5,15.3,74.5,12.3,0.01,rain,2019-05-05,29
2019-04-14 14:00:00,Norwich Devils,SFC 2 South,32,0,230,@ Away,W,Score @ Away,35.7,12.8,70.0,13.5,0.0,partly-cloudy-day,2019-04-14,32
2019-04-08 14:00:00,Ipswich Cardinals,SFC 2 South,14,27,115,@ Away,L,Score @ Away,48.0,6.3,88.9,2.0,0.02,rain,2019-04-08,41
2019-07-28 14:30:00,Ipswich Cardinals,SFC 2 South,40,35,0,@ Home,W,Score @ Home,60.0,17.5,94.0,10.9,0.57,rain,2019-07-28,75
2019-07-07 14:00:00,Ipswich Cardinals,SFC 2 South,21,27,78,@ Away,L,Score @ Away,58.5,11.3,69.1,6.3,0.0,partly-cloudy-day,2019-07-07,48
2019-06-30 14:30:00,Ipswich Cardinals,SFC 2 South,21,7,0,@ Home,W,Score @ Home,66.5,16.5,68.1,14.3,0.0,partly-cloudy-day,2019-06-30,28
2019-06-23 14:30:00,Ipswich Cardinals,SFC 2 South,29,0,0,@ Home,W,Score @ Home,62.1,13.4,82.4,8.3,0.0,partly-cloudy-day,2019-06-23,29
2019-02-06 14:30:00,Ipswich Cardinals,SFC 2 South,31,31,0,@ Home,T,Score @ Home,42.1,12.9,94.9,5.5,0.14,rain,2019-02-06,62
2019-04-28 14:00:00,Ipswich Cardinals,SFC 2 South,16,6,192,@ Away,W,Score @ Away,44.4,15.1,79.4,14.4,0.04,rain,2019-04-28,22
2019-04-21 14:00:00,Ipswich Cardinals,SFC 2 South,14,14,94,@ Away,T,Score @ Away,52.0,10.0,67.2,5.9,0.0,clear-day,2019-04-21,28
2019-04-08 14:00:00,East Kent Mavericks,SFC 2 South,31,7,105,@ Away,W,Score @ Away,46.7,9.8,88.6,1.9,0.03,rain,2019-04-08,38
2019-07-28 14:30:00,East Kent Mavericks,SFC 2 South,35,40,192,@ Away,L,Score @ Away,60.0,17.5,94.0,10.9,0.57,rain,2019-07-28,75
2019-07-21 14:00:00,East Kent Mavericks,SFC 2 South,14,23,0,@ Home,L,Score @ Home,63.8,12.2,74.8,22.7,0.0,partly-cloudy-day,2019-07-21,37
2019-06-23 14:00:00,East Kent Mavericks,SFC 2 South,8,27,83,@ Away,L,Score @ Away,63.8,12.6,75.9,12.8,0.0,partly-cloudy-day,2019-06-23,35
2019-06-16 14:00:00,East Kent Mavericks,SFC 2 South,30,19,0,@ Home,W,Score @ Home,59.4,19.3,81.6,19.7,0.01,rain,2019-06-16,49
2019-05-19 14:00:00,East Kent Mavericks,SFC 2 South,25,0,43,@ Away,W,Score @ Away,54.6,6.5,82.3,5.1,0.0,partly-cloudy-day,2019-05-19,25
2019-05-05 14:00:00,East Kent Mavericks,SFC 2 South,11,18,0,@ Home,L,Score @ Home,40.5,15.3,74.5,12.3,0.01,rain,2019-05-05,29
2019-04-28 14:00:00,East Kent Mavericks,SFC 2 South,6,16,0,@ Home,L,Score @ Home,44.4,15.1,79.4,14.4,0.04,rain,2019-04-28,22
2019-04-08 14:00:00,Maidstone Pumas,SFC 2 South,19,53,230,@ Away,L,Score @ Away,48.3,11.4,87.6,2.7,0.0,clear-day,2019-04-08,72
2019-06-23 14:30:00,Maidstone Pumas,SFC 2 South,0,29,154,@ Away,L,Score @ Away,62.1,13.4,82.4,8.3,0.0,partly-cloudy-day,2019-06-23,29
2019-06-16 14:00:00,Maidstone Pumas,SFC 2 South,19,30,43,@ Away,L,Score @ Away,59.4,19.3,81.6,19.7,0.01,rain,2019-06-16,49
2019-05-26 14:00:00,Maidstone Pumas,SFC 2 South,6,33,0,@ Home,L,Score @ Home,61.3,13.6,77.5,20.1,0.0,partly-cloudy-day,2019-05-26,39
2019-05-19 14:00:00,Maidstone Pumas,SFC 2 South,0,25,0,@ Home,L,Score @ Home,54.6,6.5,82.3,5.1,0.0,partly-cloudy-day,2019-05-19,25
2019-05-05 14:00:00,Maidstone Pumas,SFC 2 South,7,20,0,@ Home,L,Score @ Home,42.2,11.2,67.7,15.4,0.01,rain,2019-05-05,27
2019-04-28 14:00:00,Maidstone Pumas,SFC 2 South,0,40,45,@ Away,L,Score @ Away,46.9,15.0,68.3,24.6,0.01,rain,2019-04-28,40
2019-04-14 14:00:00,Maidstone Pumas,SFC 2 South,0,32,0,@ Home,L,Score @ Home,35.7,12.8,70.0,13.5,0.0,partly-cloudy-day,2019-04-14,32
